,coords_first,coords_last,full_street,street_width,bike_lane,elevation_x,elevation_y,distance,elevation_diff,steep
4587,"(40.73447654, -74.00846236)","(40.73409437, -74.00849166)",WASHINGTON ST,36,1,4.9422710400000005,4.71818208,42.61469947702858,-0.22408896000000045,0.005258489740630353
4588,"(40.73448282, -74.00138879)","(40.73384309, -74.00120476)",WAVERLY PL,22,0,6.637141916952,6.0974935169519995,72.8866595301905,-0.5396484000000008,0.007403939259645617
4589,"(40.73448282, -74.00138879)","(40.7346879, -73.99997261)",W  TENTH ST,24,1,6.637141916952,6.049731356952001,121.61852162628927,-0.5874105599999995,0.004829943269701971
4590,"(40.73452107, -73.97874631)","(40.73435195, -73.97834664)",E  20 ST,54,1,3.8736657461760005,3.45172479072,38.613230263666296,-0.4219409554560003,0.010927367448276713
4591,"(40.73452107, -73.97874631)","(40.73478358, -73.9793667)",E  20 ST,54,1,3.8736657461760005,4.127222114856,59.93704974777832,0.25355636867999953,0.004230377867228911
4592,"(40.7345326, -73.99226599)","(40.73531264, -73.99411857)",E  13 ST,30,0,11.796643920000001,10.378013276952,178.7718503446237,-1.418630643048001,0.007935425181947077
4593,"(40.7345326, -73.99226599)","(40.7352153, -73.99171499)",UNIVERSITY PL,38,0,11.796643920000001,12.185416320000002,89.08318164270838,0.3887724000000006,0.004364150368576584
4594,"(40.73454477, -73.97721395)","(40.73437293, -73.97757368)",PEDESTRIAN PATH,0,0,3.150532760136,3.119403700728,35.87014284117366,-0.031129059407999815,0.0008678264691008763
4595,"(40.73454477, -73.97721395)","(40.73481288, -73.97717682)",PEDESTRIAN PATH,0,0,3.150532760136,3.1407110129520004,30.009749171033402,-0.00982174718399964,0.0003272852141490066
4596,"(40.73458937, -74.01004291)","(40.73529699, -74.00998888)",WEST ST,50,0,2.3490326369520003,2.269266476952,78.9036280110887,-0.07976616000000014,0.0010109314617166936
4597,"(40.73458937, -74.01004291)","(40.73481432, -74.00843635)",PERRY ST,24,0,2.3490326369520003,4.79651568,137.8094023180335,2.4474830430479995,0.01775991334321117
4598,"(40.73460336, -73.98435976)","(40.73519968, -73.9857944)",E  17 ST,30,0,7.734452396952001,9.507321596952,138.0244960651609,1.7728691999999988,0.012844598245539207
4599,"(40.73461769, -73.98621267)","(40.73397805, -73.98667933)",3 AVE,70,0,10.199918640000002,10.83591432,81.36064864576694,0.6359956799999988,0.007816993725910869
4600,"(40.73461769, -73.98621267)","(40.73401232, -73.98477231)",E  16 ST,30,1,10.199918640000002,8.29379088,138.93450298983765,-1.9061277600000022,0.013719614055404407
4601,"(40.73461769, -73.98621267)","(40.73519968, -73.9857944)",3 AVE,70,0,10.199918640000002,9.507321596952,73.77068341536848,-0.6925970430480017,0.009388513308848032
4602,"(40.73465608, -73.97945612)","(40.73422488, -73.97844536)",E  20 ST,26,0,3.8892175200000003,3.4860585600000005,97.84276557468118,-0.40315895999999984,0.004120477969240124
4603,"(40.734659, -73.988286)","(40.7339654, -73.98877932)",IRVING PL,36,0,11.719194236952,12.476683196952,87.7106437399333,0.7574889599999999,0.008636226205863849
4604,"(40.734659, -73.988286)","(40.73529228, -73.98781645)",IRVING PL,36,0,11.719194236952,11.489161676952,80.8606911905937,-0.23003255999999972,0.002844800812520865
4605,"(40.734659, -73.988286)","(40.7353261, -73.98986199)",E  15 ST,30,1,11.719194236952,13.313542080000001,152.27181715492796,1.594347843048002,0.010470406624397497
4606,"(40.73465948, -74.00474706)","(40.73443913, -74.0061818)",CHARLES ST,24,0,7.9718916,6.9706236,123.48306443231156,-1.0012680000000005,0.008108545124006501
4607,"(40.73465948, -74.00474706)","(40.73400963, -74.00456134)",BLEECKER ST,24,1,7.9718916,8.202777596952002,74.01778711191685,0.23088599695200163,0.0031193312575380824
4608,"(40.73466313, -73.98013413)","(40.73446117, -73.98006229)",CONNECTOR,22,0,4.455353036952,4.3039284,23.28444293199197,-0.15142463695200004,0.006503253584132268
4609,"(40.73466313, -73.98013413)","(40.73499433, -73.97987932)",FIRST AVE,70,1,4.455353036952,4.39177176,42.67661832185269,-0.06358127695200011,0.001489838685729303
4610,"(40.73467267, -73.99458521)","(40.7339215, -73.99279279)",E  12 ST,30,0,10.181904956952,11.85614088,172.7766964496915,1.6742359230480002,0.00969017209757508
4611,"(40.73467267, -73.99458521)","(40.73403431, -73.99504997)",FIFTH AVE,50,1,10.181904956952,9.650486156952,81.158421881041,-0.5314187999999991,0.0065479193370582426
4612,"(40.7346879, -73.99997261)","(40.73406972, -73.9996531)",GREENWICH AVE,46,0,6.049731356952001,5.498683436952001,73.90491199007027,-0.5510479200000002,0.007456174497224731
4613,"(40.7346879, -73.99997261)","(40.73530752, -74.00035546)",GREENWICH AVE,40,0,6.049731356952001,6.620774156952001,76.16128435522015,0.5710427999999999,0.007497809482001733
4614,"(40.7346879, -73.99997261)","(40.73478812, -73.99924565)",W  TENTH ST,24,1,6.049731356952001,6.518269916952001,62.326506374315024,0.4685385599999998,0.007517484730911955
4615,"(40.73472341, -73.97571715)","(40.73481976, -73.97501905)",PEDESTRIAN PATH,0,0,2.805768085176,1.8349199328960002,59.854308563881624,-0.9708481522799999,0.016220188246662777
4616,"(40.73474104, -73.97984904)","(40.73465608, -73.97945612)",E  20 ST,26,0,4.264323318936,3.8892175200000003,34.46626570847411,-0.37510579893600005,0.01088327357854071
4617,"(40.73478358, -73.9793667)","(40.73452107, -73.97874631)",E  20 ST,54,1,4.127222114856,3.8736657461760005,59.93704974777832,-0.25355636867999953,0.004230377867228911
4618,"(40.73478358, -73.9793667)","(40.73493637, -73.97971626)",E  20 ST,54,1,4.127222114856,4.555632236952,34.039634873921095,0.4284101220960004,0.012585626246661645
4619,"(40.73478358, -73.9793667)","(40.73465608, -73.97945612)",CONNECTOR,30,0,4.127222114856,3.8892175200000003,16.072955740201518,-0.23800459485599967,0.014807767700168858
4620,"(40.73478386, -73.99871444)","(40.73343614, -73.99549001)",W  TENTH ST,30,1,6.29485152,9.05905224,310.6204519103948,2.76420072,0.008898965612210857
4621,"(40.73478386, -73.99871444)","(40.73503789, -73.99853022)",6 AVE,64,1,6.29485152,6.4073532,32.26665841220733,0.11250168000000027,0.0034866232059976164
4622,"(40.73478812, -73.99924565)","(40.73478386, -73.99871444)",W  TENTH ST,24,1,6.518269916952001,6.29485152,44.81062551378265,-0.22341839695200072,0.004985835265416742
4623,"(40.73478812, -73.99924565)","(40.73520161, -73.99935851)",PATCHIN PL,8,0,6.518269916952001,6.489344400000001,47.00363454063265,-0.02892551695199952,0.0006153889424656009
4624,"(40.73481288, -73.97717682)","(40.7349692, -73.97685249)",COOPER RD,18,0,3.1407110129520004,3.0594201427680003,32.42291381524893,-0.08129087018400005,0.0025072043384875503
4625,"(40.73481384, -74.00702855)","(40.73500216, -74.00698046)",GREENWICH ST,38,1,5.797956629616,5.8085736,21.352536371157253,0.010616970383999558,0.0004972229153226421
4626,"(40.73481384, -74.00702855)","(40.73475069, -74.00660015)",GREENWICH CT,0,0,5.797956629616,6.395522869584,36.81342227695052,0.5975662399679997,0.016232292544617503
4627,"(40.73481432, -74.00843635)","(40.73447654, -74.00846236)",WASHINGTON ST,36,1,4.79651568,4.9422710400000005,37.66545033526124,0.14575536000000078,0.0038697362888968057
4628,"(40.73481432, -74.00843635)","(40.73500216, -74.00698046)",PERRY ST,24,0,4.79651568,5.8085736,124.57309765232303,1.0120579200000002,0.008124209312227272
4629,"(40.73481976, -73.97501905)","(40.73420792, -73.97487225)",LOISAIDA AVE,24,0,1.8349199328960002,1.877811836952,69.22620101913687,0.04289190405599985,0.0006195906091126224
4630,"(40.73483805, -73.98311381)","(40.73426072, -73.98354867)",2 AVE,58,1,6.4768780769520005,6.724345196952001,73.99921504150426,0.24746712000000048,0.0033441857438785334
4631,"(40.73483805, -73.98311381)","(40.73383497, -73.98075398)",E  18 ST,34,0,6.4768780769520005,4.34528976,228.23575046789603,-2.1315883169520005,0.009339414673565055
4632,"(40.73483915, -73.99075397)","(40.73443479, -73.98990296)",E  14 ST,40,0,12.736189916952002,13.420892636952003,84.72950423394377,0.6847027200000007,0.008081042444311855
4633,"(40.73483915, -73.99075397)","(40.73397769, -73.99094484)",BROADWAY,44,0,12.736189916952002,13.046384880000002,97.23942392979707,0.31019496304799965,0.0031900123479952727
4634,"(40.73483915, -73.99075397)","(40.7352153, -73.99171499)",E  14 ST,50,0,12.736189916952002,12.185416320000002,91.23870823465097,-0.5507735969520002,0.00603662203914046
4635,"(40.73489605, -74.00315415)","(40.73553896, -74.0033416)",W  4 ST,22,0,8.1180432,8.602736156952,73.29421115369243,0.4846929569519993,0.006612977332352139
4636,"(40.73489605, -74.00315415)","(40.73465948, -74.00474706)",CHARLES ST,24,0,8.1180432,7.9718916,136.92008661163808,-0.1461516000000005,0.0010674226376627032
4637,"(40.73493637, -73.97971626)","(40.73478358, -73.9793667)",E  20 ST,54,1,4.555632236952,4.127222114856,34.039634873921095,-0.4284101220960004,0.012585626246661645
4638,"(40.73493637, -73.97971626)","(40.73499433, -73.97987932)",E  20 ST,54,1,4.555632236952,4.39177176,15.192383697628882,-0.16386047695200023,0.010785698953718132
4639,"(40.73493637, -73.97971626)","(40.7353944, -73.97939137)",FIRST AVE,0,0,4.555632236952,3.939658914672,57.8857248386211,-0.6159733222800003,0.010641195631518215
4640,"(40.7349692, -73.97685249)","(40.73430138, -73.97542921)",COOPER RD,20,0,3.0594201427680003,2.728906650888,141.20887068956054,-0.3305134918800001,0.002340600064755243
4641,"(40.73497802, -73.97882505)","(40.73452107, -73.97874631)",PEDESTRIAN PATH,0,0,3.7192062735360003,3.8736657461760005,51.299221767468225,0.15445947264000015,0.0030109515762274538
4642,"(40.73499433, -73.97987932)","(40.73545611, -73.97956331)",FIRST AVE,70,1,4.39177176,4.098340796952001,57.9051518077896,-0.2934309630479994,0.005067441391432914
4643,"(40.73499433, -73.97987932)","(40.73493637, -73.97971626)",E  20 ST,54,1,4.39177176,4.555632236952,15.192383697628882,0.16386047695200023,0.010785698953718132
4644,"(40.73500216, -74.00698046)","(40.73513321, -74.0060687)",PERRY ST,24,0,5.8085736,6.528876956952001,78.2789733841039,0.7203033569520008,0.00920174761896242
4645,"(40.73500216, -74.00698046)","(40.73572292, -74.00679907)",GREENWICH ST,38,1,5.8085736,6.125596076952,81.68045117253939,0.31702247695200025,0.003881252764903701
4646,"(40.73502041, -73.97842526)","(40.73497802, -73.97882505)",PEDESTRIAN PATH,0,0,3.655500071256,3.7192062735360003,34.051149125121185,0.06370620228000012,0.0018708972800275032
4647,"(40.73502041, -73.97842526)","(40.73437293, -73.97757368)",PEDESTRIAN PATH,0,0,3.655500071256,3.119403700728,101.75910649761643,-0.536096370528,0.005268288893049167
4648,"(40.73503789, -73.99853022)","(40.73539114, -73.99827419)",6 AVE,64,1,6.4073532,6.81925992,44.863622929546295,0.41190672000000017,0.009181307551707478
4649,"(40.73506988, -74.00197135)","(40.73489605, -74.00315415)",CHARLES ST,24,0,7.408438320000001,8.1180432,101.62934711825176,0.7096048799999997,0.006982283170375309
4650,"(40.73506988, -74.00197135)","(40.73433981, -74.00239107)",SEVENTH AVE S,60,0,7.408438320000001,7.24137744,88.6476859811195,-0.16706088000000108,0.0018845486845035335
4651,"(40.73509215, -73.99024533)","(40.73483915, -73.99075397)",UNION SQ S,34,1,13.334749798824001,12.736189916952002,51.32223235108778,-0.5985598818719993,0.011662779548974798
4652,"(40.73512781, -74.00157447)","(40.73448282, -74.00138879)",WAVERLY PL,22,0,6.980194316952,6.637141916952,73.48837702082679,-0.3430523999999995,0.0046681177882425895
4653,"(40.73512781, -74.00157447)","(40.73506988, -74.00197135)",CHARLES ST,20,0,6.980194316952,7.408438320000001,34.09254084638131,0.42824400304800125,0.012561222848647153
4654,"(40.73513321, -74.0060687)","(40.73530369, -74.00493122)",PERRY ST,24,0,6.528876956952001,7.67221224,97.80583441142471,1.1433352830479997,0.011689847440373624
4655,"(40.73513321, -74.0060687)","(40.73584501, -74.00596018)",HUDSON ST,50,1,6.528876956952001,7.0189344,79.7641889221176,0.49005744304799936,0.00614382782136098
4656,"(40.73519968, -73.9857944)","(40.73587893, -73.98738719)",E  17 ST,30,0,9.507321596952,11.202375360000001,154.16839426252147,1.6950537630480014,0.010994820119625978
4657,"(40.73519968, -73.9857944)","(40.73461769, -73.98621267)",3 AVE,70,0,9.507321596952,10.199918640000002,73.77068341536848,0.6925970430480017,0.009388513308848032
4658,"(40.73519968, -73.9857944)","(40.73578993, -73.9853608)",3 AVE,70,0,9.507321596952,9.150614156952,75.19970347291606,-0.3567074399999992,0.004743468704347631
4659,"(40.73520161, -73.99935851)","(40.73478812, -73.99924565)",PATCHIN PL,8,0,6.489344400000001,6.518269916952001,47.00363454063265,0.02892551695199952,0.0006153889424656009
4660,"(40.7352153, -73.99171499)","(40.73483915, -73.99075397)",E  14 ST,50,0,12.185416320000002,12.736189916952002,91.23870823465097,0.5507735969520002,0.00603662203914046
4661,"(40.7352153, -73.99171499)","(40.73600449, -73.99361688)",E  14 ST,52,0,12.185416320000002,10.920587756952,182.904364521193,-1.2648285630480025,0.006915245387167607
4662,"(40.73522528, -73.98038789)","(40.7358061, -73.97995161)",ALLEY,12,0,4.743419516952,4.41521088,74.39579249184395,-0.32820863695199964,0.004411655900943341
4663,"(40.73523495, -73.99886485)","(40.73503789, -73.99853022)",MILLIGAN PL,0,0,6.4635888,6.4073532,35.74822889838819,-0.05623559999999994,0.0015731017097335269
4664,"(40.73524972, -73.97827512)","(40.73612869, -73.97884941)",PEDESTRIAN PATH,0,0,3.7368572872560004,3.6801552,109.18102322091454,-0.05670208725600023,0.0005193401342399077
4665,"(40.73524972, -73.97827512)","(40.73502041, -73.97842526)",PEDESTRIAN PATH,0,0,3.7368572872560004,3.655500071256,28.495578626456194,-0.08135721600000023,0.0028550820836628185
4666,"(40.73526272, -74.01037798)","(40.73756749, -74.01016108)",HUDSON RIVER GREENWAY,0,1,2.316810198984,2.1840990689280004,257.21729949531,-0.13271113005599977,0.000515949472746951
4667,"(40.73529228, -73.98781645)","(40.73587893, -73.98738719)",IRVING PL,36,0,11.489161676952,11.202375360000001,74.67157852777156,-0.2867863169519982,0.0038406355216575173
4668,"(40.73529228, -73.98781645)","(40.73461769, -73.98621267)",E  16 ST,30,1,11.489161676952,10.199918640000002,154.7255155004045,-1.2892430369519978,0.008332452684241516
4669,"(40.73529228, -73.98781645)","(40.734659, -73.988286)",IRVING PL,36,0,11.489161676952,11.719194236952,80.8606911905937,0.23003255999999972,0.002844800812520865
4670,"(40.73529699, -74.00998888)","(40.73530784, -74.01010306)",BIKE PATH,0,1,2.269266476952,2.373110169696,9.706566257806514,0.10384369274399985,0.01069829329815613
4671,"(40.73529699, -74.00998888)","(40.73600435, -74.00993003)",WEST ST,50,0,2.269266476952,2.14752936,78.89926616805039,-0.12173711695200007,0.0015429435895222118
4672,"(40.73530369, -74.00493122)","(40.73553896, -74.0033416)",PERRY ST,24,0,7.67221224,8.602736156952,136.6186747758594,0.9305239169519997,0.006811103375718176
4673,"(40.73530369, -74.00493122)","(40.73465948, -74.00474706)",BLEECKER ST,24,1,7.67221224,7.9718916,73.37628604060433,0.29967935999999984,0.004084144567281123
4674,"(40.73530752, -74.00035546)","(40.73512781, -74.00157447)",CHARLES ST,20,0,6.620774156952001,6.980194316952,104.75210487510496,0.3594201599999991,0.003431149764756829
4675,"(40.73530752, -74.00035546)","(40.73592645, -74.00072171)",GREENWICH AVE,40,0,6.620774156952001,6.889272476952001,75.5079938655737,0.26849831999999996,0.003555892644664954
4676,"(40.73530752, -74.00035546)","(40.7346879, -73.99997261)",GREENWICH AVE,40,0,6.620774156952001,6.049731356952001,76.16128435522015,-0.5710427999999999,0.007497809482001733
4677,"(40.73530784, -74.01010306)","(40.73531064, -74.01019849)",BIKE PATH,0,1,2.373110169696,2.373110169696,8.055588923546896,0.0,0.0
4678,"(40.73531064, -74.01019849)","(40.73384686, -74.01032338)",WEST ST,32,0,2.373110169696,2.246492019072,163.28742426179812,-0.12661815062400006,0.0007754311221236098
4679,"(40.73531064, -74.01019849)","(40.73526272, -74.01037798)",BIKE PATH,0,1,2.373110169696,2.316810198984,16.052332774555996,-0.05629997071199977,0.0035072765748563927
4680,"(40.73531264, -73.99411857)","(40.73467267, -73.99458521)",FIFTH AVE,50,1,10.378013276952,10.181904956952,81.39178566883953,-0.19610832000000045,0.002409436264218486
4681,"(40.73531264, -73.99411857)","(40.73666789, -73.99734133)",W  13 ST,30,0,10.378013276952,7.9111449569520005,310.89628364087986,-2.4668683199999997,0.007934698643260431
4682,"(40.7353261, -73.98986199)","(40.73596138, -73.98939373)",UNION SQ E,30,0,13.313542080000001,12.515087996952001,81.00155858552124,-0.798454083048,0.009857268143859161
4683,"(40.7353261, -73.98986199)","(40.73537089, -73.98997043)",E  15 ST,44,1,13.313542080000001,13.011912,10.41762356451233,-0.3016300800000007,0.028953827917866472
4684,"(40.73536872, -73.97495993)","(40.73425263, -73.97467012)",F ROOSEVELT DR,32,0,9.907584179712002,10.554343304784,126.62468871236618,0.6467591250719984,0.005107685804789156
4685,"(40.73536872, -73.97495993)","(40.73538167, -73.97482619)",E  23 ST,60,1,9.907584179712002,1.979127356952,11.372744653616195,-7.928456822760001,0.6971454177720404
4686,"(40.73536872, -73.97495993)","(40.73539025, -73.97511055)",E  23 ST,60,1,9.907584179712002,2.078729428512,12.928928066771201,-7.8288547512000015,0.6055300726222647
4687,"(40.73537089, -73.98997043)","(40.73509215, -73.99024533)",UNION SQ S,34,1,13.011912,13.334749798824001,38.7361815397093,0.32283779882400054,0.008334270080107212
